fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,141416,1045120,135.0,10.0,wedding,straight & narrow,dress,8,28.0,2017-04-14,34.0,3,69.0,4,14,2017,1
fit,77972,943243,145.0,10.0,formal affair,hourglass,gown,17,34.0,2015-04-21,34.0,3,66.0,4,21,2015,1
fit,236132,1712415,135.0,10.0,wedding,athletic,dress,12,35.0,2017-08-17,32.0,2,67.0,8,17,2017,1
fit,248081,145906,150.0,10.0,formal affair,athletic,gown,12,29.0,2015-09-22,34.0,4,65.0,9,22,2015,1
large,229718,2667547,147.0,8.0,vacation,pear,jumpsuit,12,31.0,2017-07-31,34.0,3,64.0,7,31,2017,0
fit,178484,1043392,175.0,8.0,formal affair,pear,gown,23,31.0,2017-11-24,36.0,2,67.0,11,24,2017,0
fit,614066,124204,128.0,10.0,vacation,straight & narrow,dress,8,37.0,2013-02-25,34.0,3,68.0,2,25,2013,1
fit,625804,178058,148.0,10.0,other,athletic,dress,16,41.0,2014-04-27,34.0,3,65.0,4,27,2014,1
large,978684,263699,138.0,10.0,wedding,hourglass,dress,8,34.0,2015-06-15,34.0,3,65.0,6,15,2015,1
fit,765399,547674,125.0,8.0,party,athletic,dress,8,33.0,2016-07-04,32.0,3,63.0,7,4,2016,0
fit,827358,131533,170.0,8.0,formal affair,full bust,gown,28,43.0,2014-06-13,36.0,4,62.0,6,13,2014,0
fit,687301,2262637,162.0,6.0,work,hourglass,cardigan,20,49.0,2016-02-08,36.0,3,70.0,2,8,2016,0
fit,960410,175496,130.0,10.0,party,hourglass,dress,8,37.0,2014-12-08,34.0,3,66.0,12,8,2014,1
large,896072,1499974,121.0,10.0,party,hourglass,dress,8,46.0,2017-11-09,34.0,3,63.0,11,9,2017,1
fit,311650,138431,167.0,10.0,formal affair,petite,gown,23,36.0,2016-04-18,36.0,3,63.0,4,18,2016,1
fit,784912,2771196,150.0,10.0,work,hourglass,top,14,31.0,2017-07-19,36.0,3,67.0,7,19,2017,1
small,549229,1799162,118.0,8.0,party,petite,dress,8,29.0,2017-08-30,32.0,2,63.0,8,30,2017,0
fit,951974,450618,130.0,10.0,formal affair,pear,dress,8,28.0,2016-04-12,34.0,0,66.0,4,12,2016,1
fit,143906,1608617,108.0,10.0,wedding,petite,sheath,4,41.0,2016-10-30,34.0,2,63.0,10,30,2016,1
fit,957483,933074,145.0,10.0,wedding,athletic,dress,12,28.0,2017-05-23,34.0,5,70.0,5,23,2017,1
fit,77034,2771463,135.0,10.0,party,athletic,romper,4,33.0,2017-03-04,34.0,2,69.0,3,4,2017,1
fit,378028,846616,110.0,10.0,work,athletic,dress,1,36.0,2017-03-23,34.0,3,62.0,3,23,2017,1
fit,819293,1790955,137.0,10.0,vacation,athletic,sheath,14,33.0,2015-12-11,34.0,3,65.0,12,11,2015,1
fit,451771,499195,120.0,10.0,party,athletic,dress,1,34.0,2014-08-14,32.0,3,65.0,8,14,2014,1
fit,553972,1236359,145.0,10.0,wedding,hourglass,dress,20,47.0,2017-08-23,34.0,2,67.0,8,23,2017,1
fit,208411,1028680,125.0,10.0,formal affair,apple,dress,12,63.0,2016-08-13,34.0,3,67.0,8,13,2016,1
small,511128,190529,160.0,8.0,date,full bust,dress,14,33.0,2015-09-17,38.0,4,66.0,9,17,2015,0
fit,115295,134393,130.0,10.0,wedding,athletic,dress,4,27.0,2015-12-01,34.0,4,62.0,12,1,2015,1
fit,837812,1108814,139.0,10.0,party,athletic,dress,14,30.0,2017-01-08,32.0,4,68.0,1,8,2017,1
fit,681467,975506,125.0,10.0,wedding,athletic,gown,8,63.0,2016-05-31,34.0,2,65.0,5,31,2016,1
fit,425777,595048,115.0,10.0,party,full bust,shift,8,33.0,2016-07-07,34.0,4,64.0,7,7,2016,1
fit,790328,1420770,150.0,10.0,formal affair,hourglass,dress,12,34.0,2014-06-18,36.0,3,62.0,6,18,2014,1
small,962303,1530271,135.0,8.0,formal affair,athletic,dress,8,33.0,2016-06-15,34.0,0,68.0,6,15,2016,0
fit,149487,451591,130.0,10.0,other,athletic,dress,8,43.0,2016-06-26,34.0,2,68.0,6,26,2016,1
large,453130,1262352,100.0,8.0,date,petite,dress,4,42.0,2016-10-10,34.0,0,62.0,10,10,2016,0
fit,998128,1982904,140.0,10.0,party,hourglass,sheath,14,30.0,2016-01-14,32.0,5,64.0,1,14,2016,1
fit,132513,1754771,135.0,8.0,formal affair,hourglass,gown,12,33.0,2016-02-25,34.0,2,65.0,2,25,2016,0
fit,536340,789767,110.0,8.0,vacation,petite,dress,4,57.0,2017-08-29,34.0,2,62.0,8,29,2017,0
large,17801,158028,125.0,10.0,formal affair,hourglass,gown,8,42.0,2013-10-07,32.0,4,65.0,10,7,2013,1
fit,126879,2605640,155.0,8.0,date,pear,down,20,38.0,2016-07-18,36.0,3,64.0,7,18,2016,0
fit,203228,1547971,135.0,10.0,wedding,pear,gown,12,29.0,2016-05-18,34.0,0,68.0,5,18,2016,1
fit,937058,1213427,125.0,10.0,party,straight & narrow,gown,13,31.0,2015-09-16,34.0,3,69.0,9,16,2015,1
fit,19177,178058,125.0,10.0,other,hourglass,dress,8,32.0,2015-03-31,34.0,4,68.0,3,31,2015,1
small,394143,588814,125.0,10.0,wedding,athletic,gown,8,27.0,2016-06-21,34.0,3,63.0,6,21,2016,1
fit,412313,1399020,143.0,8.0,wedding,hourglass,dress,12,28.0,2017-06-07,32.0,2,66.0,6,7,2017,0
large,565950,699053,125.0,10.0,work,pear,dress,1,31.0,2017-03-13,32.0,3,64.0,3,13,2017,1
small,755205,1460606,160.0,8.0,work,hourglass,dress,20,36.0,2016-05-19,36.0,4,67.0,5,19,2016,0
fit,288070,1350479,138.0,8.0,everyday,hourglass,dress,12,51.0,2016-04-19,36.0,3,70.0,4,19,2016,0
fit,98163,962489,150.0,10.0,work,athletic,dress,16,36.0,2017-08-01,36.0,2,67.0,8,1,2017,1
fit,305278,1175903,132.0,8.0,party,straight & narrow,gown,12,28.0,2015-07-08,34.0,2,67.0,7,8,2015,0
fit,85712,2921697,130.0,6.0,everyday,athletic,sweater,14,30.0,2016-02-01,32.0,3,69.0,2,1,2016,0
fit,808690,631251,135.0,6.0,date,straight & narrow,dress,14,40.0,2017-10-24,36.0,2,69.0,10,24,2017,0
fit,844811,958617,150.0,10.0,work,hourglass,dress,16,43.0,2016-12-01,34.0,2,65.0,12,1,2016,1
fit,702753,350549,118.0,10.0,wedding,petite,dress,4,29.0,2017-01-04,32.0,4,62.0,1,4,2017,1
fit,671555,153475,122.0,10.0,wedding,athletic,gown,1,38.0,2014-10-09,32.0,5,62.0,10,9,2014,1
fit,599141,1501987,125.0,10.0,party,athletic,gown,8,29.0,2015-03-06,32.0,0,64.0,3,6,2015,1
fit,916379,1547971,130.0,10.0,formal affair,hourglass,gown,4,29.0,2016-02-15,32.0,4,64.0,2,15,2016,1
fit,831402,755371,125.0,10.0,formal affair,straight & narrow,gown,1,29.0,2016-06-16,34.0,2,67.0,6,16,2016,1
fit,415984,515521,160.0,10.0,work,pear,dress,24,51.0,2017-12-12,34.0,3,63.0,12,12,2017,1
small,184207,2155094,110.0,4.0,other,full bust,jumpsuit,4,33.0,2015-03-11,34.0,4,60.0,3,11,2015,0
fit,17399,854404,155.0,10.0,wedding,pear,dress,12,25.0,2016-10-23,34.0,2,68.0,10,23,2016,1
small,277855,2566975,130.0,10.0,work,straight & narrow,top,12,30.0,2017-10-26,32.0,0,69.0,10,26,2017,1
fit,595673,1831026,140.0,10.0,other,athletic,dress,8,38.0,2015-07-02,34.0,2,71.0,7,2,2015,1
fit,498816,674597,138.0,8.0,wedding,pear,maxi,12,48.0,2018-01-03,32.0,3,67.0,1,3,2018,0
fit,778507,1360406,120.0,10.0,party,athletic,sheath,12,36.0,2017-03-19,34.0,2,63.0,3,19,2017,1
fit,647771,1831674,105.0,10.0,wedding,petite,gown,1,32.0,2017-07-11,32.0,0,61.0,7,11,2017,1
fit,474466,1566348,145.0,10.0,wedding,hourglass,dress,8,33.0,2015-07-31,34.0,3,69.0,7,31,2015,1
fit,818141,2919441,125.0,10.0,everyday,hourglass,skirt,16,48.0,2017-12-04,34.0,4,64.0,12,4,2017,1
large,12161,1050416,115.0,8.0,work,straight & narrow,dress,8,38.0,2015-11-10,34.0,2,66.0,11,10,2015,0
fit,408270,987569,140.0,8.0,wedding,hourglass,sheath,16,45.0,2015-05-03,38.0,2,65.0,5,3,2015,0
fit,497025,476080,128.0,8.0,formal affair,hourglass,dress,4,40.0,2017-06-05,34.0,3,63.0,6,5,2017,0
fit,447962,1316404,150.0,8.0,party,pear,sheath,16,44.0,2015-12-15,34.0,0,67.0,12,15,2015,0
large,117166,1435687,170.0,10.0,everyday,full bust,dress,20,43.0,2016-04-04,38.0,4,67.0,4,4,2016,1
fit,51631,168610,125.0,8.0,other,athletic,gown,4,33.0,2013-10-01,34.0,2,62.0,10,1,2013,0
fit,504121,2444431,157.0,8.0,everyday,hourglass,top,20,37.0,2017-03-16,36.0,4,65.0,3,16,2017,0
small,348791,2366148,160.0,8.0,everyday,hourglass,skirt,20,29.0,2016-03-07,36.0,4,65.0,3,7,2016,0
fit,274336,179124,155.0,10.0,formal affair,athletic,dress,20,31.0,2014-07-03,32.0,4,64.0,7,3,2014,1
large,482842,2312066,135.0,10.0,vacation,petite,coat,14,34.0,2015-04-01,34.0,4,63.0,4,1,2015,1
fit,12429,2801811,140.0,10.0,everyday,athletic,top,12,41.0,2017-09-01,34.0,3,68.0,9,1,2017,1
fit,989664,724319,145.0,10.0,wedding,athletic,dress,16,35.0,2017-06-12,38.0,2,64.0,6,12,2017,1
fit,397038,547674,127.0,8.0,wedding,athletic,dress,4,34.0,2014-10-13,32.0,4,64.0,10,13,2014,0
fit,521429,1567172,130.0,8.0,wedding,full bust,dress,14,23.0,2016-09-06,34.0,4,69.0,9,6,2016,0
fit,980973,1028330,130.0,10.0,party,full bust,dress,8,30.0,2017-09-22,34.0,4,61.0,9,22,2017,1
large,961680,312893,175.0,10.0,wedding,hourglass,gown,21,28.0,2017-04-02,36.0,4,71.0,4,2,2017,1
fit,714506,2236896,140.0,10.0,wedding,full bust,jumpsuit,12,31.0,2016-06-15,34.0,3,65.0,6,15,2016,1
fit,935626,858828,120.0,10.0,formal affair,full bust,sheath,4,38.0,2017-06-12,34.0,4,62.0,6,12,2017,1
small,713913,954303,170.0,10.0,party,full bust,dress,28,40.0,2014-10-31,38.0,4,66.0,10,31,2014,1
fit,187925,1645046,195.0,8.0,party,hourglass,dress,28,42.0,2016-07-31,38.0,3,67.0,7,31,2016,0
fit,168701,1437612,152.0,8.0,other,hourglass,dress,20,32.0,2015-03-20,36.0,2,65.0,3,20,2015,0
fit,32023,2811715,112.0,10.0,date,petite,jacket,8,40.0,2017-12-06,34.0,3,61.0,12,6,2017,1
large,81185,132738,130.0,10.0,formal affair,athletic,gown,8,29.0,2012-02-29,32.0,2,63.0,2,29,2012,1
small,925538,182915,165.0,6.0,wedding,full bust,dress,24,33.0,2013-06-18,38.0,4,64.0,6,18,2013,0
fit,715534,1826136,105.0,10.0,work,petite,dress,1,29.0,2015-07-22,32.0,3,62.0,7,22,2015,1
fit,673153,1905844,160.0,10.0,wedding,hourglass,sheath,20,31.0,2015-04-17,36.0,3,70.0,4,17,2015,1
fit,808103,484978,125.0,10.0,party,hourglass,dress,8,32.0,2015-08-15,34.0,3,67.0,8,15,2015,1
small,845933,2396750,122.0,4.0,party,petite,jumpsuit,8,29.0,2015-02-02,32.0,4,64.0,2,2,2015,0
fit,472391,1590962,130.0,10.0,wedding,athletic,sheath,12,25.0,2017-01-11,34.0,3,66.0,1,11,2017,1
large,860385,154002,125.0,10.0,formal affair,straight & narrow,gown,8,33.0,2012-11-12,34.0,2,65.0,11,12,2012,1
fit,881150,126335,125.0,10.0,party,athletic,dress,8,38.0,2015-01-16,34.0,0,64.0,1,16,2015,1
fit,782602,904766,115.0,10.0,wedding,petite,sheath,1,28.0,2017-02-14,34.0,3,63.0,2,14,2017,1
large,693357,806803,140.0,8.0,other,full bust,dress,8,26.0,2015-01-30,34.0,4,69.0,1,30,2015,0
fit,970234,2835178,105.0,6.0,everyday,petite,sweater,4,28.0,2017-12-13,32.0,4,61.0,12,13,2017,0
fit,870363,322434,115.0,10.0,formal affair,petite,gown,2,39.0,2015-09-27,34.0,4,60.0,9,27,2015,1
fit,770229,168012,150.0,8.0,wedding,hourglass,dress,16,30.0,2017-01-01,34.0,5,63.0,1,1,2017,0
small,874515,534612,155.0,8.0,wedding,hourglass,maxi,20,31.0,2017-08-30,32.0,5,63.0,8,30,2017,0
fit,264262,1022354,140.0,10.0,other,athletic,dress,12,41.0,2017-10-20,32.0,2,67.0,10,20,2017,1
small,189289,172027,120.0,8.0,wedding,athletic,dress,8,36.0,2015-08-26,30.0,0,66.0,8,26,2015,0
fit,77170,2407112,110.0,6.0,everyday,athletic,sweatshirt,4,33.0,2017-12-13,32.0,3,62.0,12,13,2017,0
fit,526104,2261828,135.0,10.0,vacation,athletic,romper,8,32.0,2015-08-02,34.0,4,66.0,8,2,2015,1
small,387681,206536,145.0,10.0,party,pear,dress,20,28.0,2017-01-09,34.0,4,61.0,1,9,2017,1
fit,147636,963476,105.0,8.0,formal affair,petite,sheath,1,23.0,2015-01-25,32.0,0,63.0,1,25,2015,0
fit,187007,123793,130.0,10.0,wedding,athletic,gown,13,30.0,2017-03-24,34.0,2,68.0,3,24,2017,1
small,349655,2883006,148.0,6.0,work,hourglass,jacket,16,39.0,2017-12-15,34.0,5,67.0,12,15,2017,0
large,781468,2460689,125.0,8.0,date,athletic,bomber,8,53.0,2017-11-26,34.0,3,64.0,11,26,2017,0
fit,367882,1308013,112.0,10.0,formal affair,apple,dress,12,28.0,2016-01-17,34.0,3,59.0,1,17,2016,1
large,874088,125424,140.0,8.0,other,full bust,dress,8,37.0,2013-11-08,36.0,4,66.0,11,8,2013,0
fit,991822,1622747,135.0,10.0,vacation,straight & narrow,dress,12,35.0,2018-01-05,34.0,0,66.0,1,5,2018,1
fit,393671,139086,157.0,8.0,formal affair,full bust,gown,21,37.0,2015-02-09,36.0,4,67.0,2,9,2015,0
fit,115911,1715008,130.0,8.0,other,petite,dress,8,32.0,2017-04-18,34.0,4,61.0,4,18,2017,0
small,724987,2468805,125.0,6.0,everyday,full bust,romper,14,32.0,2015-10-26,34.0,4,66.0,10,26,2015,0
fit,842449,2238060,158.0,10.0,vacation,hourglass,top,14,41.0,2017-06-05,36.0,3,69.0,6,5,2017,1
fit,402299,1378631,130.0,10.0,wedding,athletic,maxi,12,31.0,2015-03-16,32.0,4,66.0,3,16,2015,1
fit,211049,1419870,118.0,8.0,date,petite,dress,8,33.0,2016-08-21,34.0,3,63.0,8,21,2016,0
large,137463,1364866,175.0,8.0,wedding,full bust,shift,20,30.0,2015-11-27,36.0,5,67.0,11,27,2015,0
fit,843972,1717449,132.0,10.0,work,hourglass,dress,8,28.0,2017-02-08,32.0,4,63.0,2,8,2017,1
fit,776855,154002,100.0,6.0,formal affair,straight & narrow,gown,1,30.0,2014-03-25,32.0,1,66.0,3,25,2014,0
small,527130,2829293,125.0,10.0,wedding,hourglass,jumpsuit,1,32.0,2016-07-19,32.0,3,63.0,7,19,2016,1
fit,705693,319514,130.0,10.0,wedding,straight & narrow,dress,4,30.0,2017-10-26,32.0,0,64.0,10,26,2017,1
fit,504121,2429745,157.0,10.0,everyday,hourglass,romper,20,37.0,2017-06-03,36.0,4,65.0,6,3,2017,1
fit,375703,1354920,165.0,8.0,work,hourglass,dress,20,40.0,2016-09-28,34.0,5,66.0,9,28,2016,0
fit,691468,1455272,125.0,10.0,work,full bust,dress,8,31.0,2016-05-05,34.0,3,63.0,5,5,2016,1
fit,446044,1190600,155.0,10.0,party,hourglass,dress,24,31.0,2017-11-30,36.0,3,66.0,11,30,2017,1
fit,915649,182915,108.0,10.0,party,athletic,dress,4,45.0,2013-11-04,36.0,0,64.0,11,4,2013,1
fit,760519,1745932,118.0,10.0,work,hourglass,dress,4,41.0,2016-06-15,36.0,0,65.0,6,15,2016,1
small,814687,984289,170.0,8.0,party,pear,sheath,16,29.0,2014-09-18,34.0,3,70.0,9,18,2014,0
fit,264976,148690,125.0,10.0,formal affair,straight & narrow,dress,4,37.0,2016-11-19,34.0,2,69.0,11,19,2016,1
fit,329010,784545,170.0,10.0,party,hourglass,dress,20,36.0,2015-09-23,36.0,4,70.0,9,23,2015,1
fit,574571,144051,110.0,10.0,party,petite,sheath,1,31.0,2015-03-04,32.0,0,64.0,3,4,2015,1
fit,601243,1191124,115.0,10.0,work,petite,shift,8,28.0,2016-02-17,32.0,3,61.0,2,17,2016,1
small,617284,2102573,143.0,8.0,work,pear,jacket,14,38.0,2017-10-19,36.0,3,70.0,10,19,2017,0
fit,58567,2627964,169.0,10.0,date,apple,jumpsuit,28,37.0,2017-11-09,38.0,3,64.0,11,9,2017,1
fit,106918,958423,138.0,10.0,formal affair,athletic,gown,4,30.0,2017-11-25,34.0,2,65.0,11,25,2017,1
large,344969,154652,133.0,6.0,vacation,hourglass,dress,8,34.0,2012-05-22,34.0,4,65.0,5,22,2012,0
fit,751559,2590650,145.0,10.0,everyday,athletic,sweater,14,29.0,2016-02-08,34.0,3,69.0,2,8,2016,1
large,434928,2332476,125.0,10.0,work,straight & narrow,skirt,1,36.0,2017-02-22,32.0,2,69.0,2,22,2017,1
fit,908932,2864831,120.0,10.0,date,straight & narrow,tunic,8,38.0,2017-09-18,34.0,2,65.0,9,18,2017,1
large,540923,128730,108.0,6.0,other,hourglass,dress,4,42.0,2014-03-21,32.0,4,65.0,3,21,2014,0
small,630131,657626,110.0,10.0,other,petite,dress,4,29.0,2017-04-18,34.0,2,59.0,4,18,2017,1
small,508705,597613,175.0,10.0,everyday,hourglass,dress,24,39.0,2017-07-03,36.0,4,64.0,7,3,2017,1
fit,557558,127081,125.0,10.0,other,hourglass,gown,3,29.0,2017-07-06,32.0,4,62.0,7,6,2017,1
small,902254,450618,130.0,10.0,wedding,hourglass,dress,16,35.0,2017-05-03,34.0,3,65.0,5,3,2017,1
fit,32925,1758131,122.0,10.0,other,straight & narrow,dress,8,26.0,2015-10-12,34.0,2,67.0,10,12,2015,1
fit,631278,1153545,120.0,10.0,wedding,petite,dress,1,29.0,2017-10-09,32.0,3,63.0,10,9,2017,1
fit,573653,188052,145.0,10.0,formal affair,athletic,maxi,20,31.0,2016-05-03,34.0,3,64.0,5,3,2016,1
large,691468,125424,125.0,10.0,formal affair,full bust,dress,4,31.0,2015-04-20,34.0,3,63.0,4,20,2015,1
large,524700,2674810,165.0,8.0,everyday,full bust,tunic,24,52.0,2016-06-19,38.0,4,66.0,6,19,2016,0
small,52469,704861,120.0,4.0,work,hourglass,dress,14,60.0,2017-06-18,36.0,3,64.0,6,18,2017,0
small,76435,2254041,120.0,8.0,work,straight & narrow,skirt,4,53.0,2016-05-16,34.0,3,66.0,5,16,2016,0
fit,635644,1285647,140.0,8.0,party,athletic,dress,14,49.0,2016-05-22,36.0,2,63.0,5,22,2016,0
large,523846,124553,133.0,4.0,party,straight & narrow,dress,4,28.0,2016-03-04,32.0,2,69.0,3,4,2016,0
small,95409,2577018,170.0,8.0,everyday,hourglass,top,20,25.0,2015-09-08,36.0,4,67.0,9,8,2015,0
fit,18819,1290861,139.0,8.0,wedding,hourglass,dress,12,62.0,2017-09-30,32.0,4,65.0,9,30,2017,0
large,561337,2783742,140.0,8.0,wedding,athletic,jumpsuit,8,30.0,2015-06-30,32.0,4,69.0,6,30,2015,0
fit,147266,1392841,134.0,10.0,wedding,hourglass,dress,12,41.0,2016-12-10,36.0,3,64.0,12,10,2016,1
fit,357781,1626903,125.0,10.0,party,pear,dress,8,43.0,2015-10-21,34.0,2,64.0,10,21,2015,1
small,922054,1851598,150.0,8.0,date,athletic,sheath,20,47.0,2017-09-02,36.0,3,66.0,9,2,2017,0
fit,485296,139086,130.0,10.0,wedding,pear,gown,12,29.0,2017-09-17,34.0,0,65.0,9,17,2017,1
fit,527269,1203092,130.0,8.0,party,hourglass,dress,12,31.0,2017-12-11,32.0,5,64.0,12,11,2017,0
fit,889407,1231549,115.0,10.0,everyday,petite,dress,4,33.0,2016-07-15,32.0,3,62.0,7,15,2016,1
fit,182823,2141414,160.0,10.0,everyday,pear,top,14,34.0,2016-08-17,32.0,3,69.0,8,17,2016,1
fit,417816,391907,165.0,10.0,wedding,hourglass,sheath,20,27.0,2017-05-23,36.0,4,62.0,5,23,2017,1
large,823455,1445609,130.0,10.0,everyday,athletic,dress,14,26.0,2016-09-06,34.0,3,68.0,9,6,2016,1
fit,690249,1309537,128.0,8.0,wedding,petite,gown,4,27.0,2016-11-02,34.0,3,63.0,11,2,2016,0
fit,45337,2354652,130.0,10.0,everyday,pear,vest,8,26.0,2015-10-08,34.0,2,67.0,10,8,2015,1
fit,514664,1859039,132.0,10.0,other,petite,dress,8,34.0,2016-01-04,34.0,3,61.0,1,4,2016,1
fit,707695,123793,195.0,8.0,formal affair,full bust,gown,36,29.0,2014-03-17,38.0,4,70.0,3,17,2014,0
fit,424928,403748,120.0,10.0,work,hourglass,sheath,4,32.0,2017-09-26,34.0,3,64.0,9,26,2017,1
fit,896669,321674,140.0,8.0,everyday,athletic,shirtdress,8,42.0,2017-04-20,36.0,2,67.0,4,20,2017,0
fit,215792,1717449,128.0,8.0,work,athletic,dress,8,41.0,2017-05-25,34.0,3,63.0,5,25,2017,0
fit,497307,1730006,145.0,10.0,wedding,athletic,dress,8,38.0,2016-05-10,36.0,3,70.0,5,10,2016,1
small,349890,2626811,103.0,2.0,everyday,petite,top,4,31.0,2017-03-06,34.0,2,61.0,3,6,2017,0
fit,936873,131117,130.0,10.0,wedding,athletic,gown,12,29.0,2015-08-03,36.0,3,62.0,8,3,2015,1
fit,817744,2113495,117.0,8.0,everyday,pear,pullover,4,30.0,2017-12-20,34.0,0,61.0,12,20,2017,0
fit,326425,527885,160.0,10.0,work,hourglass,shift,16,39.0,2017-03-08,34.0,4,68.0,3,8,2017,1
fit,909498,1516843,120.0,10.0,party,athletic,dress,4,29.0,2017-04-27,34.0,0,66.0,4,27,2017,1
small,576202,515827,145.0,10.0,everyday,hourglass,dress,16,25.0,2017-09-26,32.0,4,66.0,9,26,2017,1
large,829143,2612706,126.0,10.0,party,athletic,jumpsuit,4,32.0,2015-12-15,34.0,2,66.0,12,15,2015,1
fit,899041,1406056,120.0,8.0,wedding,petite,dress,8,25.0,2017-09-13,32.0,2,61.0,9,13,2017,0
fit,955388,2756176,128.0,8.0,work,hourglass,down,8,27.0,2016-10-12,32.0,4,62.0,10,12,2016,0
fit,231087,1454808,100.0,8.0,other,straight & narrow,dress,1,28.0,2017-03-30,32.0,0,67.0,3,30,2017,0
fit,743129,1809964,125.0,10.0,wedding,straight & narrow,gown,8,43.0,2017-08-13,32.0,3,68.0,8,13,2017,1
large,330620,616682,125.0,10.0,formal affair,pear,gown,1,23.0,2015-11-15,34.0,0,64.0,11,15,2015,1
large,234006,2829293,135.0,10.0,work,hourglass,jumpsuit,16,34.0,2017-09-27,34.0,3,68.0,9,27,2017,1
small,299508,405907,130.0,8.0,wedding,hourglass,dress,8,28.0,2015-07-22,32.0,4,69.0,7,22,2015,0
fit,52606,263981,125.0,10.0,wedding,athletic,dress,8,25.0,2016-08-23,34.0,3,67.0,8,23,2016,1
large,325083,742741,145.0,10.0,work,hourglass,dress,20,32.0,2016-09-08,34.0,4,62.0,9,8,2016,1
fit,949207,1808106,120.0,10.0,party,hourglass,dress,4,41.0,2017-11-08,34.0,2,60.0,11,8,2017,1
fit,908483,698130,110.0,8.0,formal affair,petite,gown,1,33.0,2017-06-13,30.0,4,62.0,6,13,2017,0
fit,9867,1424883,160.0,10.0,date,apple,dress,20,40.0,2016-05-22,36.0,4,70.0,5,22,2016,1
fit,916140,2752000,121.0,10.0,party,apple,romper,16,41.0,2017-01-29,32.0,4,65.0,1,29,2017,1
fit,365013,1473668,135.0,10.0,formal affair,athletic,gown,12,39.0,2017-01-29,36.0,3,65.0,1,29,2017,1
small,719452,1463543,145.0,10.0,other,athletic,gown,13,31.0,2015-09-20,34.0,2,67.0,9,20,2015,1
fit,770725,127865,147.0,10.0,other,pear,gown,16,35.0,2014-05-13,34.0,4,68.0,5,13,2014,1
fit,525529,1130860,155.0,10.0,work,apple,dress,20,55.0,2017-11-29,36.0,5,67.0,11,29,2017,1
fit,884509,2068650,120.0,8.0,everyday,hourglass,top,16,28.0,2017-05-26,32.0,4,61.0,5,26,2017,0
large,551503,823534,145.0,10.0,work,hourglass,dress,16,46.0,2016-12-24,34.0,4,67.0,12,24,2016,1
fit,688256,631251,128.0,10.0,date,athletic,dress,4,39.0,2017-07-31,32.0,2,66.0,7,31,2017,1
fit,137727,1744232,155.0,8.0,party,hourglass,dress,14,37.0,2017-06-20,34.0,5,69.0,6,20,2017,0
fit,486887,1298171,165.0,10.0,party,apple,dress,20,31.0,2018-01-02,36.0,3,67.0,1,2,2018,1
fit,544459,127865,135.0,10.0,formal affair,hourglass,gown,16,54.0,2013-03-07,36.0,3,64.0,3,7,2013,1
fit,541280,244379,160.0,10.0,wedding,hourglass,sheath,24,26.0,2017-10-05,34.0,4,64.0,10,5,2017,1
fit,643892,1335648,128.0,10.0,formal affair,athletic,gown,13,27.0,2017-05-22,34.0,3,67.0,5,22,2017,1
fit,805858,123793,138.0,10.0,party,pear,gown,13,51.0,2014-01-19,34.0,2,69.0,1,19,2014,1
small,591518,708493,125.0,8.0,party,straight & narrow,dress,8,47.0,2016-08-03,34.0,3,69.0,8,3,2016,0
large,432972,1715008,160.0,10.0,work,hourglass,dress,20,30.0,2016-11-01,34.0,2,66.0,11,1,2016,1
fit,874286,616682,143.0,10.0,formal affair,pear,gown,11,39.0,2017-03-03,36.0,0,64.0,3,3,2017,1
fit,736884,241461,125.0,10.0,wedding,petite,dress,8,33.0,2015-09-02,32.0,2,64.0,9,2,2015,1
fit,908556,2829293,155.0,8.0,party,straight & narrow,jumpsuit,16,40.0,2015-07-27,34.0,2,68.0,7,27,2015,0
fit,335469,2381464,140.0,8.0,date,pear,jacket,14,25.0,2017-05-02,34.0,2,64.0,5,2,2017,0
large,461265,631251,170.0,10.0,wedding,hourglass,dress,14,29.0,2017-10-26,38.0,4,65.0,10,26,2017,1
fit,469873,148089,160.0,10.0,formal affair,pear,dress,24,43.0,2016-04-20,38.0,0,65.0,4,20,2016,1
fit,227455,2309796,117.0,10.0,vacation,petite,top,8,27.0,2017-11-15,32.0,3,62.0,11,15,2017,1
small,301715,1317747,145.0,10.0,formal affair,athletic,gown,13,29.0,2017-07-13,34.0,2,70.0,7,13,2017,1
small,17293,1516843,120.0,10.0,wedding,straight & narrow,dress,1,31.0,2016-10-12,34.0,0,65.0,10,12,2016,1
fit,560182,1608617,123.0,10.0,other,pear,sheath,4,3.0,2015-10-20,32.0,4,65.0,10,20,2015,1
fit,134147,1964198,140.0,8.0,work,pear,shift,8,27.0,2016-08-19,36.0,2,67.0,8,19,2016,0
fit,431770,177394,117.0,10.0,other,petite,dress,8,42.0,2015-03-26,34.0,2,61.0,3,26,2015,1
fit,951866,919589,120.0,10.0,formal affair,hourglass,gown,1,29.0,2017-11-14,34.0,2,66.0,11,14,2017,1
fit,46554,155381,110.0,8.0,wedding,petite,dress,1,33.0,2014-01-03,32.0,2,62.0,1,3,2014,0
fit,567329,2279954,130.0,10.0,vacation,full bust,jumpsuit,16,32.0,2017-12-23,32.0,7,65.0,12,23,2017,1
small,161406,1354920,135.0,10.0,date,hourglass,dress,16,29.0,2017-02-23,36.0,0,62.0,2,23,2017,1
