fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,501881,1383321,175.0,8.0,everyday,apple,dress,20,65.0,2017-05-01,36.0,4,65.0,5,1,2017,0
fit,79276,1164757,175.0,6.0,vacation,hourglass,dress,20,40.0,2016-10-28,38.0,4,66.0,10,28,2016,0
fit,762380,1889597,160.0,10.0,other,athletic,sheath,16,29.0,2017-06-13,36.0,2,69.0,6,13,2017,1
fit,420094,1676837,142.0,8.0,wedding,hourglass,dress,8,29.0,2016-01-21,34.0,3,62.0,1,21,2016,0
fit,250074,644425,165.0,8.0,wedding,athletic,sheath,20,47.0,2014-06-16,36.0,4,65.0,6,16,2014,0
fit,862787,1769705,145.0,10.0,wedding,pear,sheath,16,29.0,2014-05-19,34.0,3,67.0,5,19,2014,1
fit,224863,141548,135.0,10.0,wedding,athletic,gown,13,34.0,2013-10-11,34.0,4,66.0,10,11,2013,1
fit,183367,390071,122.0,10.0,wedding,pear,dress,1,23.0,2017-02-07,32.0,3,67.0,2,7,2017,1
fit,100157,2380117,155.0,10.0,work,hourglass,top,14,28.0,2017-12-30,34.0,5,65.0,12,30,2017,1
fit,936543,1153545,118.0,10.0,wedding,hourglass,dress,1,30.0,2017-12-13,34.0,3,65.0,12,13,2017,1
fit,207376,2464257,120.0,10.0,date,full bust,top,8,45.0,2016-10-25,32.0,4,65.0,10,25,2016,1
fit,701281,1894935,180.0,10.0,party,,dress,20,33.0,2017-12-27,,,67.0,12,27,2017,1
fit,93937,1108814,196.0,8.0,party,hourglass,dress,26,34.0,2014-02-22,36.0,4,62.0,2,22,2014,0
fit,679057,174086,150.0,10.0,wedding,full bust,dress,16,30.0,2014-06-05,,,69.0,6,5,2014,1
fit,464013,1824330,168.0,10.0,wedding,athletic,dress,20,30.0,2017-02-07,36.0,3,68.0,2,7,2017,1
fit,640309,1949394,118.0,10.0,wedding,athletic,sheath,4,31.0,2017-07-25,34.0,2,66.0,7,25,2017,1
small,32113,2497550,145.0,10.0,everyday,hourglass,skirt,20,25.0,2017-08-25,32.0,5,70.0,8,25,2017,1
fit,530993,2233134,140.0,10.0,everyday,athletic,sweater,14,23.0,2017-04-01,,,69.0,4,1,2017,1
fit,353599,305868,126.0,8.0,other,athletic,dress,8,63.0,2016-05-07,32.0,4,65.0,5,7,2016,0
small,353357,930279,125.0,8.0,wedding,pear,dress,4,36.0,2017-01-03,34.0,4,63.0,1,3,2017,0
fit,100297,1113191,160.0,10.0,wedding,pear,dress,16,31.0,2015-03-02,34.0,2,68.0,3,2,2015,1
small,914524,1463604,130.0,10.0,wedding,athletic,dress,8,35.0,2017-04-04,34.0,1,64.0,4,4,2017,1
fit,642497,175600,140.0,8.0,wedding,athletic,dress,12,51.0,2015-07-22,34.0,2,66.0,7,22,2015,0
fit,831436,2737172,175.0,10.0,party,hourglass,top,20,39.0,2017-11-20,38.0,4,66.0,11,20,2017,1
fit,161147,2174465,160.0,10.0,everyday,hourglass,sweater,20,59.0,2017-12-29,38.0,4,66.0,12,29,2017,1
fit,611167,1238932,102.0,10.0,wedding,straight & narrow,dress,1,28.0,2015-09-09,32.0,2,65.0,9,9,2015,1
fit,260719,432268,115.0,10.0,party,petite,dress,1,32.0,2015-05-30,32.0,3,64.0,5,30,2015,1
fit,417381,1889597,150.0,10.0,work,athletic,sheath,12,31.0,2016-08-08,34.0,2,71.0,8,8,2016,1
fit,837459,1697200,135.0,10.0,wedding,pear,dress,12,44.0,2014-06-13,36.0,2,69.0,6,13,2014,1
large,458051,1498329,145.0,10.0,formal affair,hourglass,gown,12,35.0,2017-05-17,34.0,4,64.0,5,17,2017,1
fit,267789,144051,125.0,10.0,formal affair,petite,sheath,8,28.0,2014-04-07,34.0,3,64.0,4,7,2014,1
fit,203500,1305217,140.0,10.0,party,hourglass,dress,8,42.0,2017-12-09,34.0,3,64.0,12,9,2017,1
small,952277,903091,160.0,8.0,formal affair,hourglass,gown,17,24.0,2016-05-02,34.0,3,71.0,5,2,2016,0
large,129294,1826926,175.0,10.0,wedding,hourglass,dress,20,33.0,2017-10-17,36.0,3,67.0,10,17,2017,1
small,341946,152836,135.0,8.0,party,pear,mini,16,34.0,2016-08-26,34.0,2,60.0,8,26,2016,0
small,531922,1831026,150.0,8.0,party,full bust,dress,20,23.0,2016-04-19,36.0,4,66.0,4,19,2016,0
large,729919,2701429,130.0,8.0,everyday,apple,vest,8,59.0,2016-10-10,34.0,3,65.0,10,10,2016,0
large,876171,1445609,170.0,10.0,date,hourglass,dress,20,29.0,2016-07-27,36.0,2,65.0,7,27,2016,1
fit,76139,136110,145.0,10.0,party,hourglass,dress,12,32.0,2015-11-18,36.0,3,65.0,11,18,2015,1
fit,374833,2147316,140.0,10.0,work,petite,culottes,8,32.0,2017-12-05,34.0,1,64.0,12,5,2017,1
fit,301409,523845,,10.0,formal affair,hourglass,gown,24,45.0,2016-10-01,38.0,4,66.0,10,1,2016,1
fit,274610,537285,,10.0,formal affair,athletic,dress,8,32.0,2016-11-15,34.0,2,63.0,11,15,2016,1
fit,758927,2945301,151.0,8.0,other,athletic,top,16,52.0,2017-05-15,36.0,2,70.0,5,15,2017,0
fit,82199,1034372,155.0,10.0,wedding,hourglass,dress,16,31.0,2016-10-31,34.0,4,70.0,10,31,2016,1
large,936462,368245,160.0,8.0,work,hourglass,dress,16,32.0,2016-10-16,34.0,4,62.0,10,16,2016,0
fit,265526,125564,,8.0,formal affair,,gown,16,28.0,2014-09-28,34.0,4,65.0,9,28,2014,0
fit,414059,337018,140.0,8.0,date,athletic,dress,14,50.0,2015-12-04,36.0,3,70.0,12,4,2015,0
fit,213008,2560442,168.0,10.0,party,pear,jumpsuit,21,55.0,2014-12-18,36.0,3,70.0,12,18,2014,1
large,261765,1465824,125.0,8.0,date,full bust,dress,4,35.0,2016-07-20,34.0,4,64.0,7,20,2016,0
fit,838516,416213,125.0,10.0,formal affair,petite,gown,3,34.0,2016-07-06,32.0,2,63.0,7,6,2016,1
fit,847724,1468203,140.0,10.0,formal affair,athletic,dress,8,34.0,2017-04-08,36.0,2,66.0,4,8,2017,1
fit,864119,1238932,,10.0,party,,dress,12,29.0,2016-01-14,34.0,4,68.0,1,14,2016,1
fit,301466,136110,135.0,10.0,formal affair,athletic,dress,12,29.0,2015-08-05,34.0,2,64.0,8,5,2015,1
fit,446478,148089,106.0,10.0,other,petite,dress,8,36.0,2014-06-29,34.0,3,61.0,6,29,2014,1
fit,57128,247125,180.0,10.0,wedding,hourglass,dress,20,31.0,2015-01-07,36.0,4,65.0,1,7,2015,1
small,222501,862446,155.0,6.0,wedding,athletic,gown,20,33.0,2017-06-26,36.0,2,68.0,6,26,2017,0
small,564245,1515649,159.0,8.0,vacation,hourglass,dress,20,42.0,2016-03-01,36.0,4,68.0,3,1,2016,0
fit,374249,1370008,120.0,8.0,formal affair,pear,gown,4,24.0,2017-11-28,32.0,1,65.0,11,28,2017,0
large,744573,2261828,120.0,6.0,party,athletic,romper,8,39.0,2015-08-22,34.0,4,64.0,8,22,2015,0
fit,330950,597314,122.0,10.0,vacation,pear,dress,4,29.0,2016-06-14,32.0,2,66.0,6,14,2016,1
fit,731412,126335,165.0,6.0,party,hourglass,dress,20,26.0,2016-08-03,36.0,3,66.0,8,3,2016,0
small,957499,1897655,132.0,10.0,other,athletic,dress,12,30.0,2017-07-20,34.0,4,65.0,7,20,2017,1
large,377141,892222,150.0,8.0,work,athletic,sheath,8,28.0,2017-11-06,36.0,4,66.0,11,6,2017,0
fit,247814,1831026,,8.0,party,hourglass,dress,16,29.0,2017-10-10,34.0,3,64.0,10,10,2017,0
fit,572825,2004376,113.0,10.0,wedding,pear,jumpsuit,1,24.0,2017-06-29,32.0,2,63.0,6,29,2017,1
fit,929738,131117,115.0,10.0,wedding,petite,gown,0,31.0,2014-09-16,34.0,4,62.0,9,16,2014,1
fit,758452,1278211,115.0,10.0,wedding,straight & narrow,dress,4,31.0,2017-06-07,32.0,2,65.0,6,7,2017,1
fit,609678,136860,123.0,8.0,wedding,athletic,sheath,4,35.0,2016-07-21,34.0,2,65.0,7,21,2016,0
fit,497531,1210197,165.0,10.0,wedding,hourglass,sheath,16,40.0,2016-12-01,38.0,4,63.0,12,1,2016,1
fit,840141,127081,132.0,6.0,formal affair,hourglass,gown,4,38.0,2014-02-22,34.0,4,63.0,2,22,2014,0
fit,856567,128730,115.0,10.0,wedding,petite,dress,4,31.0,2017-03-20,32.0,4,63.0,3,20,2017,1
fit,547490,1192948,150.0,10.0,date,hourglass,dress,14,50.0,2017-10-10,36.0,3,69.0,10,10,2017,1
large,309961,125424,125.0,8.0,party,hourglass,dress,8,55.0,2014-02-03,34.0,3,65.0,2,3,2014,0
fit,960732,1205802,108.0,8.0,wedding,petite,dress,4,40.0,2015-06-15,32.0,3,61.0,6,15,2015,0
fit,491187,123793,130.0,8.0,formal affair,athletic,gown,8,33.0,2014-09-04,32.0,3,66.0,9,4,2014,0
large,890036,1804544,139.0,10.0,vacation,hourglass,dress,8,30.0,2016-12-14,34.0,4,68.0,12,14,2016,1
fit,44232,125465,130.0,10.0,formal affair,athletic,gown,12,35.0,2017-10-13,34.0,5,64.0,10,13,2017,1
fit,50605,1484078,130.0,10.0,wedding,athletic,sheath,4,36.0,2016-06-21,34.0,3,67.0,6,21,2016,1
fit,45387,1389231,110.0,10.0,work,hourglass,dress,4,24.0,2017-03-08,32.0,1,63.0,3,8,2017,1
fit,650442,958617,,4.0,everyday,pear,dress,8,30.0,2017-10-23,32.0,2,65.0,10,23,2017,0
fit,383449,128959,150.0,10.0,formal affair,athletic,gown,12,31.0,2014-04-26,36.0,3,64.0,4,26,2014,1
fit,805957,1746190,140.0,8.0,wedding,athletic,dress,12,36.0,2016-09-26,36.0,3,67.0,9,26,2016,0
fit,748166,1822664,102.0,8.0,vacation,athletic,dress,1,56.0,2015-06-22,32.0,4,61.0,6,22,2015,0
fit,404278,1093026,100.0,10.0,party,,sheath,4,29.0,2016-02-02,,,62.0,2,2,2016,1
fit,7576,1788819,135.0,10.0,party,hourglass,maxi,8,29.0,2017-10-17,32.0,3,66.0,10,17,2017,1
large,531158,1605839,110.0,10.0,formal affair,straight & narrow,dress,1,29.0,2016-12-05,,,66.0,12,5,2016,1
small,550286,177394,130.0,2.0,other,hourglass,dress,12,39.0,2015-04-20,36.0,3,66.0,4,20,2015,0
fit,757861,2954118,125.0,10.0,work,petite,trench,4,31.0,2016-04-07,34.0,1,62.0,4,7,2016,1
small,17571,1337205,115.0,6.0,formal affair,straight & narrow,gown,2,38.0,2015-05-06,32.0,2,67.0,5,6,2015,0
fit,412101,499195,126.0,10.0,formal affair,pear,dress,8,33.0,2017-06-19,34.0,3,64.0,6,19,2017,1
fit,91933,233596,,10.0,wedding,,dress,8,30.0,2018-01-05,,,66.0,1,5,2018,1
large,842485,747241,105.0,6.0,wedding,petite,gown,1,30.0,2017-10-10,32.0,1,62.0,10,10,2017,0
fit,783223,183945,125.0,8.0,wedding,hourglass,sheath,4,35.0,2015-10-21,32.0,2,63.0,10,21,2015,0
fit,654423,1967750,130.0,8.0,everyday,athletic,dress,8,29.0,2016-02-19,32.0,4,66.0,2,19,2016,0
fit,334183,1934641,122.0,8.0,work,straight & narrow,dress,4,45.0,2017-09-26,32.0,3,66.0,9,26,2017,0
fit,647089,1662059,110.0,10.0,wedding,petite,gown,1,29.0,2014-09-29,34.0,2,63.0,9,29,2014,1
small,936496,313568,,10.0,work,hourglass,dress,16,31.0,2017-09-11,,,,9,11,2017,1
fit,149899,404235,135.0,10.0,date,athletic,dress,12,48.0,2017-08-17,34.0,2,64.0,8,17,2017,1
small,824063,525355,155.0,2.0,wedding,athletic,sheath,20,64.0,2017-10-09,38.0,2,68.0,10,9,2017,0
fit,155765,1376921,125.0,8.0,party,athletic,dress,8,32.0,2017-03-05,32.0,4,68.0,3,5,2017,0
fit,929835,123793,160.0,10.0,wedding,athletic,gown,20,27.0,2016-09-06,34.0,2,69.0,9,6,2016,1
fit,108172,750005,130.0,8.0,other,hourglass,dress,8,30.0,2017-04-24,32.0,3,66.0,4,24,2017,0
fit,411001,2960025,135.0,10.0,party,athletic,jumpsuit,12,30.0,2017-12-08,34.0,3,68.0,12,8,2017,1
fit,76127,918064,127.0,10.0,other,athletic,sheath,4,30.0,2016-09-11,34.0,3,68.0,9,11,2016,1
fit,537878,1731270,,8.0,formal affair,athletic,gown,21,36.0,2017-10-13,34.0,3,68.0,10,13,2017,0
fit,297735,774987,170.0,10.0,formal affair,full bust,dress,24,30.0,2017-12-16,36.0,4,64.0,12,16,2017,1
large,251696,154652,125.0,6.0,wedding,pear,dress,8,30.0,2012-11-14,32.0,2,64.0,11,14,2012,0
fit,66013,1738544,125.0,10.0,wedding,athletic,dress,4,22.0,2016-03-14,34.0,1,66.0,3,14,2016,1
fit,671227,123373,120.0,10.0,party,athletic,gown,8,31.0,2014-12-15,34.0,3,60.0,12,15,2014,1
fit,372303,916090,120.0,8.0,everyday,pear,dress,1,33.0,2017-01-12,32.0,3,67.0,1,12,2017,0
fit,61975,1546247,130.0,10.0,party,hourglass,sheath,12,49.0,2017-04-24,34.0,3,65.0,4,24,2017,1
small,255578,1226293,165.0,8.0,party,pear,shift,20,48.0,2014-04-08,34.0,2,65.0,4,8,2014,0
fit,523893,865585,115.0,8.0,party,petite,sheath,8,30.0,2017-02-12,34.0,1,63.0,2,12,2017,0
large,55172,1048184,145.0,8.0,date,hourglass,dress,14,30.0,2016-04-13,34.0,3,70.0,4,13,2016,0
fit,436634,1213427,115.0,10.0,formal affair,hourglass,gown,5,23.0,2015-02-20,,,65.0,2,20,2015,1
small,803129,1238932,150.0,6.0,wedding,athletic,dress,16,30.0,2016-08-24,32.0,4,69.0,8,24,2016,0
fit,138350,1190600,128.0,10.0,wedding,athletic,dress,8,26.0,2017-05-15,34.0,3,64.0,5,15,2017,1
fit,626825,376219,150.0,10.0,wedding,athletic,dress,12,28.0,2017-05-05,36.0,1,69.0,5,5,2017,1
small,841255,921642,135.0,8.0,wedding,straight & narrow,dress,14,31.0,2016-08-02,34.0,4,67.0,8,2,2016,0
fit,694584,624407,140.0,10.0,date,hourglass,sheath,14,33.0,2014-05-06,36.0,4,66.0,5,6,2014,1
fit,515570,1339601,150.0,10.0,wedding,,dress,12,25.0,2016-10-04,34.0,4,68.0,10,4,2016,1
fit,541528,713790,130.0,8.0,date,athletic,sheath,8,39.0,2016-08-24,34.0,2,64.0,8,24,2016,0
small,77525,1540114,140.0,10.0,wedding,hourglass,dress,16,37.0,2016-04-27,34.0,3,66.0,4,27,2016,1
small,266898,1800907,135.0,10.0,date,straight & narrow,dress,14,30.0,2016-06-22,32.0,4,67.0,6,22,2016,1
fit,135103,184374,140.0,10.0,wedding,hourglass,shift,8,34.0,2015-06-29,32.0,4,67.0,6,29,2015,1
large,426277,1766461,155.0,10.0,everyday,hourglass,shirtdress,14,32.0,2016-06-15,36.0,4,68.0,6,15,2016,1
fit,289921,1081548,160.0,10.0,date,hourglass,dress,12,30.0,2018-01-04,32.0,4,71.0,1,4,2018,1
fit,147509,478077,130.0,8.0,date,,dress,12,34.0,2016-09-23,,,61.0,9,23,2016,0
fit,927028,341976,117.0,10.0,wedding,,dress,4,30.0,2016-08-24,,,63.0,8,24,2016,1
fit,521887,2433401,190.0,10.0,everyday,athletic,sweater,24,40.0,2017-11-30,36.0,2,63.0,11,30,2017,1
fit,446896,2505335,135.0,8.0,everyday,pear,top,4,29.0,2016-05-17,32.0,3,66.0,5,17,2016,0
large,107668,987052,130.0,10.0,other,hourglass,dress,4,30.0,2015-06-10,34.0,1,67.0,6,10,2015,1
small,80228,1391846,130.0,8.0,wedding,hourglass,dress,14,32.0,2015-10-25,34.0,3,63.0,10,25,2015,0
fit,21407,1703776,135.0,10.0,party,straight & narrow,dress,8,35.0,2017-12-15,,,69.0,12,15,2017,1
fit,723839,137585,140.0,10.0,wedding,athletic,sheath,1,33.0,2013-11-04,32.0,2,64.0,11,4,2013,1
fit,889671,172914,140.0,10.0,wedding,full bust,dress,12,34.0,2014-02-16,,,62.0,2,16,2014,1
fit,763323,1515339,125.0,8.0,formal affair,full bust,gown,9,33.0,2014-06-09,34.0,3,67.0,6,9,2014,0
fit,941029,175496,115.0,4.0,other,straight & narrow,dress,12,36.0,2014-08-29,34.0,4,66.0,8,29,2014,0
fit,826549,1255726,,10.0,wedding,,gown,4,29.0,2016-05-16,32.0,3,65.0,5,16,2016,1
large,108088,1303995,240.0,10.0,formal affair,hourglass,sheath,45,50.0,2015-12-08,38.0,4,70.0,12,8,2015,1
fit,258570,1905333,175.0,10.0,everyday,hourglass,dress,14,36.0,2017-10-03,34.0,4,61.0,10,3,2017,1
large,361931,154652,135.0,10.0,party,hourglass,dress,12,44.0,2017-03-26,,,63.0,3,26,2017,1
fit,979773,2156034,,8.0,everyday,straight & narrow,top,8,31.0,2017-09-18,34.0,2,66.0,9,18,2017,0
fit,400495,199457,130.0,10.0,party,athletic,dress,12,40.0,2014-07-01,34.0,2,69.0,7,1,2014,1
fit,70277,1498329,108.0,10.0,formal affair,petite,gown,1,26.0,2016-10-05,32.0,1,61.0,10,5,2016,1
large,312208,2390516,128.0,10.0,work,hourglass,top,8,29.0,2017-11-15,36.0,3,62.0,11,15,2017,1
fit,159847,2188431,140.0,10.0,work,athletic,top,8,30.0,2016-08-22,32.0,4,67.0,8,22,2016,1
large,767007,130259,170.0,10.0,wedding,hourglass,dress,20,32.0,2014-07-28,36.0,7,66.0,7,28,2014,1
fit,779653,2267346,164.0,10.0,work,full bust,blazer,16,37.0,2016-02-13,36.0,4,66.0,2,13,2016,1
fit,348895,174086,140.0,8.0,other,full bust,dress,16,36.0,2013-04-10,34.0,4,66.0,4,10,2013,0
fit,483325,1540786,145.0,6.0,wedding,athletic,sheath,14,44.0,2017-09-28,34.0,4,64.0,9,28,2017,0
large,494396,1815068,132.0,8.0,wedding,athletic,dress,8,44.0,2017-08-02,34.0,2,66.0,8,2,2017,0
fit,548307,2714132,150.0,8.0,everyday,hourglass,peacoat,14,33.0,2016-11-18,32.0,4,68.0,11,18,2016,0
fit,872626,155381,120.0,8.0,wedding,straight & narrow,dress,4,32.0,2015-02-24,34.0,1,64.0,2,24,2015,0
fit,259592,123373,,8.0,wedding,,gown,16,25.0,2014-03-09,36.0,3,62.0,3,9,2014,0
small,636329,1329072,,10.0,wedding,pear,dress,16,28.0,2017-10-02,32.0,3,63.0,10,2,2017,1
fit,24723,125465,,10.0,wedding,hourglass,gown,25,25.0,2017-02-12,,,66.0,2,12,2017,1
fit,657330,160346,140.0,6.0,party,hourglass,dress,16,29.0,2013-11-17,34.0,4,68.0,11,17,2013,0
fit,300749,1687082,150.0,10.0,formal affair,hourglass,gown,12,29.0,2017-11-12,34.0,4,64.0,11,12,2017,1
fit,822806,1665666,130.0,8.0,formal affair,athletic,maxi,12,49.0,2016-04-19,34.0,2,65.0,4,19,2016,0
fit,496293,128959,,10.0,formal affair,,gown,9,25.0,2015-07-24,34.0,2,66.0,7,24,2015,1
fit,690627,126335,200.0,10.0,wedding,hourglass,dress,28,37.0,2013-07-22,36.0,4,69.0,7,22,2013,1
fit,86943,1058632,,8.0,party,athletic,dress,20,20.0,2017-07-26,36.0,4,68.0,7,26,2017,0
fit,261832,1240309,,10.0,formal affair,,gown,24,37.0,2016-04-17,,,66.0,4,17,2016,1
small,428040,125564,120.0,8.0,wedding,athletic,gown,8,37.0,2014-02-10,34.0,2,62.0,2,10,2014,0
large,362951,2213342,,10.0,everyday,full bust,pant,16,23.0,2017-12-21,34.0,4,65.0,12,21,2017,1
fit,356605,730008,110.0,10.0,wedding,petite,dress,1,30.0,2016-05-02,,,62.0,5,2,2016,1
fit,131768,172027,125.0,10.0,party,athletic,dress,4,23.0,2013-07-12,32.0,3,64.0,7,12,2013,1
fit,101477,1515649,,10.0,wedding,hourglass,dress,42,31.0,2016-01-21,36.0,4,66.0,1,21,2016,1
fit,861546,1329021,125.0,8.0,party,athletic,dress,8,26.0,2017-06-22,34.0,1,63.0,6,22,2017,0
small,289513,174086,110.0,10.0,other,full bust,dress,1,32.0,2014-04-12,34.0,4,64.0,4,12,2014,1
fit,245090,126335,110.0,6.0,wedding,petite,dress,8,32.0,2013-03-29,,,62.0,3,29,2013,0
fit,968230,1082379,118.0,8.0,party,athletic,dress,4,29.0,2015-12-15,34.0,3,63.0,12,15,2015,0
fit,593592,936038,117.0,10.0,wedding,full bust,gown,8,31.0,2017-05-15,32.0,4,66.0,5,15,2017,1
large,189127,257262,,10.0,wedding,,dress,45,29.0,2016-01-14,,,70.0,1,14,2016,1
large,254402,317759,126.0,4.0,formal affair,athletic,gown,4,57.0,2016-12-25,34.0,1,67.0,12,25,2016,0
fit,356915,1806296,148.0,10.0,wedding,,sheath,8,30.0,2017-05-23,36.0,2,70.0,5,23,2017,1
large,374794,2780710,130.0,10.0,date,full bust,knit,8,35.0,2017-01-07,,,64.0,1,7,2017,1
fit,811965,185800,160.0,8.0,wedding,athletic,maxi,20,31.0,2014-06-02,36.0,2,65.0,6,2,2014,0
large,803814,154652,125.0,8.0,other,hourglass,dress,1,34.0,2014-10-01,32.0,3,63.0,10,1,2014,0
small,187574,152836,145.0,8.0,formal affair,full bust,mini,16,19.0,2015-01-22,34.0,4,65.0,1,22,2015,0
fit,440054,1687082,,8.0,formal affair,,gown,8,26.0,2017-09-19,34.0,4,66.0,9,19,2017,0
fit,286205,544964,125.0,8.0,work,athletic,dress,4,35.0,2017-01-06,34.0,2,64.0,1,6,2017,0
small,828919,2198972,,6.0,party,,jacket,8,66.0,2017-12-11,32.0,1,60.0,12,11,2017,0
fit,60426,439655,130.0,10.0,wedding,athletic,dress,8,34.0,2016-07-29,34.0,2,67.0,7,29,2016,1
large,922814,1860491,135.0,8.0,wedding,athletic,dress,8,33.0,2015-05-28,32.0,4,71.0,5,28,2015,0
small,113814,765872,170.0,10.0,formal affair,pear,gown,24,29.0,2017-02-15,36.0,2,64.0,2,15,2017,1
fit,899523,164051,138.0,10.0,party,hourglass,dress,14,32.0,2014-11-13,34.0,4,68.0,11,13,2014,1
small,239497,1679420,135.0,8.0,work,hourglass,sheath,8,29.0,2016-01-26,36.0,3,65.0,1,26,2016,0
fit,403403,757135,155.0,8.0,formal affair,pear,gown,21,30.0,2017-02-04,32.0,3,62.0,2,4,2017,0
fit,905002,188052,135.0,10.0,wedding,hourglass,maxi,8,34.0,2013-08-12,34.0,3,66.0,8,12,2013,1
large,497494,124204,140.0,10.0,party,athletic,dress,4,29.0,2016-01-08,32.0,2,64.0,1,8,2016,1
large,509041,1492185,120.0,8.0,everyday,petite,shirtdress,1,46.0,2016-01-19,32.0,1,63.0,1,19,2016,0
fit,991484,1401470,179.0,10.0,date,hourglass,dress,24,34.0,2017-02-07,38.0,2,70.0,2,7,2017,1
fit,691250,497719,105.0,10.0,wedding,athletic,dress,1,43.0,2017-05-22,32.0,2,61.0,5,22,2017,1
fit,33790,278878,135.0,10.0,formal affair,athletic,gown,8,51.0,2017-09-24,34.0,4,67.0,9,24,2017,1
fit,136141,732995,130.0,8.0,party,pear,dress,8,38.0,2017-12-11,34.0,2,66.0,12,11,2017,0
fit,180840,127865,150.0,10.0,formal affair,hourglass,gown,20,43.0,2014-05-03,34.0,3,66.0,5,3,2014,1
fit,831281,126335,140.0,10.0,formal affair,pear,dress,8,42.0,2013-03-04,34.0,1,68.0,3,4,2013,1
large,546437,638318,127.0,10.0,formal affair,hourglass,gown,4,26.0,2014-03-08,32.0,4,62.0,3,8,2014,1
fit,500378,269371,140.0,10.0,party,pear,shift,8,28.0,2016-02-03,34.0,2,67.0,2,3,2016,1
large,360573,1523882,128.0,8.0,wedding,athletic,sheath,8,27.0,2016-08-19,36.0,2,64.0,8,19,2016,0
fit,651602,699225,125.0,10.0,wedding,straight & narrow,gown,12,32.0,2017-10-04,32.0,3,67.0,10,4,2017,1
fit,279075,655967,135.0,10.0,wedding,full bust,dress,8,32.0,2016-11-26,,,68.0,11,26,2016,1
fit,205595,166633,124.0,10.0,wedding,hourglass,mini,4,30.0,2013-11-12,32.0,2,63.0,11,12,2013,1
fit,137752,665360,150.0,10.0,wedding,athletic,sheath,20,25.0,2017-02-27,34.0,4,68.0,2,27,2017,1
fit,665530,1446293,150.0,10.0,formal affair,athletic,gown,12,27.0,2017-06-13,34.0,4,71.0,6,13,2017,1
fit,36161,472333,,8.0,wedding,athletic,dress,16,33.0,2016-12-08,34.0,3,68.0,12,8,2016,0
fit,451429,123793,125.0,10.0,wedding,hourglass,gown,4,35.0,2014-06-12,32.0,4,62.0,6,12,2014,1
large,874800,130727,,10.0,formal affair,hourglass,dress,8,27.0,2013-01-23,32.0,5,67.0,1,23,2013,1
fit,511859,144051,130.0,8.0,formal affair,petite,sheath,8,51.0,2013-06-26,34.0,2,62.0,6,26,2013,0
fit,304903,1158313,,10.0,date,pear,dress,20,31.0,2015-10-27,36.0,4,64.0,10,27,2015,1
fit,834643,140877,115.0,8.0,formal affair,petite,gown,8,34.0,2014-06-16,34.0,4,62.0,6,16,2014,0
fit,736984,140321,,10.0,wedding,full bust,gown,12,34.0,2015-01-17,36.0,4,64.0,1,17,2015,1
fit,113975,511441,135.0,10.0,everyday,athletic,dress,8,29.0,2016-04-28,34.0,2,71.0,4,28,2016,1
fit,332018,1044125,130.0,10.0,wedding,,gown,13,36.0,2016-12-02,,,66.0,12,2,2016,1
fit,413004,1498329,103.0,10.0,formal affair,petite,gown,1,33.0,2016-06-29,32.0,4,62.0,6,29,2016,1
fit,259724,125465,130.0,10.0,wedding,full bust,gown,8,38.0,2013-12-06,34.0,4,64.0,12,6,2013,1
fit,351091,1499974,120.0,10.0,party,pear,dress,24,40.0,2016-12-05,34.0,2,62.0,12,5,2016,1
fit,844108,1939556,150.0,6.0,vacation,pear,dress,8,32.0,2017-06-06,36.0,2,71.0,6,6,2017,0
fit,453944,166633,110.0,10.0,formal affair,petite,mini,1,24.0,2014-01-20,34.0,2,61.0,1,20,2014,1
fit,207001,1482569,135.0,10.0,other,hourglass,gown,8,28.0,2015-03-15,,,69.0,3,15,2015,1
fit,55421,124553,140.0,10.0,date,hourglass,dress,4,25.0,2014-01-15,34.0,3,67.0,1,15,2014,1
fit,13392,174086,133.0,10.0,wedding,petite,dress,8,35.0,2015-07-29,32.0,2,63.0,7,29,2015,1
fit,686888,2726376,129.0,10.0,date,full bust,top,14,33.0,2017-11-20,36.0,5,64.0,11,20,2017,1
fit,443142,144051,160.0,10.0,wedding,,sheath,24,33.0,2017-09-27,36.0,3,67.0,9,27,2017,1
fit,259760,1164793,137.0,10.0,formal affair,athletic,dress,8,29.0,2014-10-28,34.0,3,66.0,10,28,2014,1
large,926699,644425,134.0,10.0,wedding,athletic,sheath,4,27.0,2016-08-09,34.0,3,63.0,8,9,2016,1
small,917208,450618,127.0,8.0,wedding,,dress,12,28.0,2017-08-29,34.0,4,62.0,8,29,2017,0
fit,600902,152662,145.0,10.0,formal affair,hourglass,gown,13,23.0,2014-03-18,32.0,2,72.0,3,18,2014,1
small,455313,1424454,,10.0,formal affair,,dress,8,28.0,2017-11-12,,,66.0,11,12,2017,1
small,866643,890500,140.0,4.0,everyday,hourglass,shirtdress,16,43.0,2016-05-06,36.0,2,71.0,5,6,2016,0
fit,212268,1517307,125.0,10.0,work,straight & narrow,sheath,8,48.0,2016-07-01,32.0,1,67.0,7,1,2016,1
fit,549229,1467760,118.0,10.0,everyday,petite,dress,4,29.0,2017-08-30,32.0,2,63.0,8,30,2017,1
fit,704790,278104,115.0,10.0,other,petite,dress,1,25.0,2017-06-25,34.0,2,62.0,6,25,2017,1
